
Iteration; Rate; AvgRate; NumberOfSensors 
3055;58.22;73,6407;1
3056;48.48;73,63247;1
3058;66.23;73,61888;1
3059;47.30;73,61028;1
3061;67.84;73,59823;1
3062;40.72;73,58749;1
3064;49.81;73,57368;1
3065;47.80;73,56527;1
3067;51.20;73,55008;1
3068;66.95;73,54793;1
3070;56.80;73,53009;1
3071;67.11;73,528;1
3073;84.92;73,52229;1
3074;63.31;73,51897;1
3076;74.98;73,50907;1
3077;74.87;73,50951;1
3079;78.18;73,49889;1
3080;58.70;73,49408;1
3082;47.82;73,47931;1
3083;54.53;73,47316;1
3085;95.78;73,48272;1
3086;48.92;73,47476;1
3088;80.65;73,47535;1
3089;49.74;73,46767;1
3091;97.19;73,46773;1
3092;60.46;73,46352;1
3094;93.60;73,46703;1
3095;72.58;73,46674;1
3097;110.98;73,47311;1
3098;44.37;73,46372;1
3100;66.51;73,46164;1
3101;47.83;73,45338;1
3103;46.28;73,43366;1
3104;84.68;73,43729;1
3106;93.15;73,43618;1
3107;70.14;73,43512;1
3109;71.84;73,42589;1
3110;75.80;73,42665;1
3112;63.72;73,4143;1
3113;50.20;73,40685;1
3115;58.36;73,40429;1
3116;66.86;73,40219;1
3118;110.88;73,41707;1
3119;65.14;73,41441;1
3121;94.06;73,4187;1
3122;62.97;73,41535;1
3124;114.44;73,42245;1
3125;68.17;73,42078;1
3127;91.59;73,42677;1
3128;81.64;73,4294;1
3130;73.82;73,42485;1
3131;69.66;73,42365;1
3133;73.39;73,42422;1
3134;71.05;73,42347;1
3136;79.42;73,41673;1
3137;71.22;73,41602;1
3139;75.87;73,41798;1
3140;58.01;73,41308;1
3142;92.66;73,41875;1
3143;52.69;73,41216;1
3145;42.35;73,3922;1
3146;75.12;73,39275;1
3148;70.15;73,38062;1
3149;34.51;73,36827;1
3151;55.88;73,36003;1
3152;47.28;73,35176;1
3154;58.95;73,33952;1
3155;55.35;73,33382;1
3157;84.81;73,32955;1
3158;59.87;73,32529;1
3160;68.87;73,31913;1
3161;71.78;73,31864;1
3163;84.85;73,31572;1
3164;63.90;73,31274;1
3166;68.50;73,31161;1
3167;91.36;73,31731;1
3169;99.83;73,318;1
3170;60.87;73,31407;1
3172;82.95;73,31627;1
3173;69.80;73,31516;1
3175;64.09;73,31028;1
3176;55.98;73,30482;1
3178;82.52;73,30122;1
3179;65.93;73,2989;1
3181;82.22;73,30112;1
3182;97.38;73,30869;1
3184;75.68;73,30847;1
3185;74.81;73,30894;1
3187;67.76;73,3044;1
3188;65.47;73,30194;1
3190;50.40;73,28925;1
3191;64.74;73,28658;1
3193;58.31;73,27291;1
3194;41.79;73,26305;1
3196;58.66;73,25513;1
3197;60.40;73,25111;1
3199;48.80;73,23964;1
3200;59.68;73,2354;1
3202;55.12;73,2244;1
3203;65.66;73,22204;1
3205;56.12;73,20875;1
3206;57.51;73,20385;1
3208;40.73;73,18354;1
3209;54.06;73,17758;1
3211;108.11;73,18006;1
3212;58.41;73,17546;1
3214;76.24;73,17598;1
3215;64.79;73,17337;1
3217;55.69;73,15775;1
3218;57.23;73,15279;1
3220;66.62;73,14635;1
3221;53.07;73,14012;1
3223;74.03;73,1366;1
3224;67.03;73,1347;1
3226;67.95;73,1256;1
3227;49.12;73,11816;1
3229;60.17;73,11066;1
3230;30.36;73,09742;1
3232;52.13;73,08048;1
3233;49.55;73,0732;1
3235;51.22;73,0585;1
3236;72.24;73,05825;1
3238;72.66;73,04971;1
3239;54.22;73,0439;1
3241;46.33;73,03101;1
3242;16.19;73,01347;1
3244;57.11;73,00174;1
3245;76.78;73,00291;1
3247;88.03;72,99911;1
3248;49.52;72,99187;1
3250;107.70;72,99629;1
3251;82.78;72,9993;1
3253;60.45;72,98923;1
3254;43.27;72,9801;1
3256;82.47;72,981;1
3257;68.68;72,97968;1
3259;120.10;72,99014;1
3260;44.19;72,98131;1
3262;74.58;72,97981;1
3263;70.63;72,9791;1
3265;61.70;72,9677;1
3266;60.86;72,96399;1
3268;64.36;72,95161;1
3269;66.41;72,94961;1
3271;52.71;72,93413;1
3272;41.71;72,92458;1
3274;72.03;72,91677;1
3275;71.53;72,91635;1
3277;73.80;72,90894;1
3278;81.47;72,91155;1
3280;72.15;72,90846;1
3281;65.39;72,90617;1
3283;81.41;72,90231;1
3284;69.06;72,90115;1
3286;73.87;72,89797;1
3287;62.48;72,89481;1
3289;53.96;72,88797;1
3290;67.36;72,88629;1
3292;53.95;72,87106;1
3293;61.67;72,86766;1
3295;78.15;72,86656;1
3296;85.34;72,87035;1
3298;75.04;72,86693;1
3299;100.25;72,87523;1
3301;67.47;72,87223;1
3302;57.70;72,86764;1
3304;61.24;72,85706;1
3305;89.62;72,86214;1
3307;106.12;72,8653;1
3308;48.86;72,85804;1
3310;83.29;72,85748;1
3311;41.49;72,848;1
3313;77.83;72,84473;1
3314;57.68;72,84016;1
3316;90.96;72,84577;1
3317;62.71;72,84271;1
3319;79.23;72,84785;1
3320;63.17;72,84493;1
3322;62.62;72,83946;1
3323;51.59;72,83307;1
3325;77.42;72,83092;1
3326;79.01;72,83278;1
3328;96.04;72,83241;1
3329;78.17;72,83401;1
3331;91.44;72,83563;1
3332;78.68;72,83739;1
3334;72.24;72,83294;1
3335;106.41;72,84301;1
3337;76.90;72,83981;1
3338;74.77;72,84039;1
3340;74.07;72,83977;1
3341;79.86;72,84187;1
3343;83.73;72,84058;1
3344;76.48;72,84167;1
3346;52.25;72,82742;1
3347;43.05;72,81853;1
3349;71.76;72,81676;1
3350;53.51;72,811;1
3352;51.20;72,80083;1
3353;59.72;72,79693;1
3355;38.90;72,78496;1
3356;76.80;72,78616;1
3358;115.92;72,79429;1
3359;54.97;72,78898;1
3361;78.17;72,78954;1
3362;83.87;72,79284;1
3364;108.09;72,80607;1
3365;46.29;72,79819;1
3367;93.36;72,79588;1
3368;56.64;72,79108;1
3370;62.77;72,78637;1
3371;69.70;72,78545;1
3373;136.82;72,80286;1
3374;61.96;72,79965;1
3376;73.10;72,79977;1
3377;105.68;72,80951;1
3379;91.44;72,81422;1
3380;61.26;72,8108;1
3382;72.81;72,80914;1
3383;60.72;72,80557;1
3385;70.86;72,80048;1
3386;48.01;72,79315;1
3388;64.64;72,79658;1
3389;62.15;72,79343;1
3391;85.97;72,7984;1
3392;71.92;72,79814;1
3394;58.17;72,79076;1
3395;90.96;72,79611;1
3397;69.59;72,79806;1
3398;47.75;72,79069;1
3400;40.39;72,76982;1
3401;66.65;72,76802;1
3403;93.17;72,76367;1
3404;56.92;72,75902;1
3406;92.63;72,76331;1
3407;50.54;72,75678;1
3409;77.81;72,75182;1
3410;68.09;72,75046;1
3412;80.05;72,746;1
3413;94.30;72,75232;1
3415;75.12;72,74761;1
3416;84.49;72,75105;1
3418;87.17;72,7477;1
3419;71.68;72,74738;1
3421;73.02;72,73937;1
3422;72.42;72,73928;1
3424;66.98;72,7311;1
3425;53.79;72,72557;1
3427;64.82;72,71964;1
3428;58.67;72,71554;1
3430;92.56;72,72476;1
3431;37.43;72,71447;1
3433;61.58;72,70053;1
3434;88.52;72,70514;1
3436;68.54;72,70712;1
3437;50.40;72,70062;1
3439;82.52;72,69801;1
3440;65.90;72,69604;1
3442;112.97;72,70206;1
3443;60.88;72,69862;1
3445;88.42;72,70265;1
3446;38.67;72,69277;1
3448;90.60;72,69633;1
3449;50.01;72,68976;1
3451;73.46;72,68878;1
3452;72.77;72,6888;1
3454;107.60;72,69157;1
3455;55.08;72,68647;1
3457;51.17;72,67826;1
3458;50.35;72,67181;1
3460;86.07;72,67638;1
3461;53.54;72,67085;1
3463;71.58;72,67093;1
3464;69.15;72,66991;1
3466;87.00;72,66684;1
3467;58.64;72,6628;1
3469;58.55;72,65911;1
3470;66.24;72,65726;1
3472;62.06;72,6528;1
3473;85.59;72,65652;1
3475;66.27;72,65053;1
3476;89.23;72,6553;1
3478;78.72;72,6576;1
3479;73.07;72,65771;1
3481;93.59;72,66451;1
3482;88.42;72,66903;1
3484;68.60;72,65999;1
3485;62.05;72,65694;1
3487;75.73;72,65302;1
3488;84.93;72,65653;1
3490;71.01;72,65634;1
3491;60.53;72,65287;1
3493;71.81;72,64668;1
3494;84.33;72,65002;1
3496;91.98;72,6571;1
3497;71.83;72,65687;1
3499;56.10;72,64644;1
3500;55.32;72,64149;1
3502;77.03;72,63679;1
3503;71.41;72,63644;1
3505;64.18;72,63113;1
3506;72.46;72,63107;1
3508;97.01;72,6354;1
3509;56.56;72,63081;1
3511;61.44;72,62014;1
3512;59.00;72,61626;1
3514;112.22;72,62673;1
3515;83.46;72,62981;1
3517;73.46;72,62918;1
3518;44.45;72,62117;1
3520;74.98;72,61633;1
3521;101.10;72,62441;1
3523;64.90;72,62263;1
3524;71.08;72,62219;1
3526;64.63;72,61452;1
3527;75.05;72,6152;1
3529;75.15;72,61361;1
3530;57.17;72,60923;1
3532;43.07;72,60021;1
3533;71.26;72,59983;1
3535;113.63;72,60755;1
3536;70.60;72,60699;1
3538;63.85;72,5993;1
3539;80.07;72,60142;1
3541;80.06;72,5923;1
3542;51.00;72,5862;1
3544;84.18;72,58042;1
3545;57.14;72,57607;1
3547;74.89;72,56977;1
3548;61.95;72,56678;1
3550;76.33;72,56249;1
3551;74.31;72,56299;1
3553;103.83;72,57156;1
3554;48.26;72,56472;1
3556;90.76;72,56616;1
3557;60.57;72,56279;1
3559;66.50;72,55984;1
3560;47.20;72,55271;1
3562;58.22;72,5432;1
3563;71.93;72,54302;1
3565;89.95;72,54115;1
3566;49.54;72,5347;1
3568;56.85;72,52449;1
3569;66.22;72,52272;1
3571;107.09;72,52872;1
3572;48.89;72,52211;1
3574;53.35;72,51307;1
3575;58.14;72,50905;1
3577;42.49;72,49751;1
3578;68.63;72,49642;1
3580;102.44;72,49845;1
3581;54.79;72,49351;1
3583;86.28;72,49843;1
3584;72.73;72,4985;1
3586;77.81;72,49544;1
3587;92.60;72,50105;1
3589;122.58;72,51425;1
3590;45.82;72,50681;1
3592;114.97;72,50855;1
3593;52.39;72,50295;1
3595;62.79;72,50623;1
3596;61.92;72,50328;1
3598;78.12;72,50478;1
3599;67.47;72,50338;1
3601;69.23;72,5006;1
3602;67.73;72,49927;1
3604;70.19;72,50166;1
3605;74.50;72,50222;1
3607;87.30;72,50834;1
3608;107.21;72,51796;1
3610;86.04;72,51882;1
3611;79.99;72,52089;1
3613;125.37;72,53507;1
3614;52.36;72,52949;1
3616;67.42;72,53204;1
3617;66.92;72,53049;1
3619;104.93;72,53986;1
3620;79.32;72,54174;1
3622;56.12;72,52637;1
3623;55.67;72,52171;1
3625;72.39;72,51518;1
3626;69.19;72,51427;1
3628;69.08;72,51057;1
3629;65.86;72,50874;1
3631;76.88;72,5044;1
3632;69.32;72,50352;1
3634;84.05;72,50198;1
3635;73.62;72,50229;1
3637;92.93;72,49994;1
3638;60.87;72,49674;1
3640;90.20;72,49677;1
3641;74.57;72,49734;1
3643;53.95;72,48722;1
3644;70.96;72,4868;1
3646;58.97;72,4808;1
3647;62.96;72,4782;1
3649;68.40;72,48048;1
3650;68.85;72,47948;1
3652;97.23;72,48418;1
3653;79.02;72,48597;1
3655;58.41;72,47694;1
3656;76.60;72,47807;1
3658;56.89;72,47404;1
3659;65.70;72,47218;1
3661;62.91;72,46581;1
3662;92.31;72,47123;1
3664;90.02;72,47066;1
3665;74.83;72,4713;1
3667;82.95;72,46981;1
3668;57.85;72,46583;1
3670;50.51;72,45779;1
3671;73.77;72,45815;1
3673;55.87;72,44994;1
3674;68.28;72,4488;1
3676;77.63;72,44527;1
3677;72.75;72,44536;1
3679;65.30;72,4436;1
3680;84.98;72,447;1
3682;67.54;72,43938;1
3683;50.78;72,4335;1
3685;52.08;72,43264;1
3686;79.32;72,43451;1
3688;107.56;72,43631;1
3689;59.67;72,43285;1
3691;83.91;72,43067;1
3692;82.38;72,43336;1
3694;81.01;72,43166;1
3695;50.06;72,42561;1
3697;61.47;72,42475;1
3698;57.56;72,42073;1
3700;66.60;72,4174;1
3701;65.51;72,41553;1
3703;61.48;72,40992;1
3704;49.64;72,40377;1
3706;92.52;72,40296;1
3707;61.04;72,39989;1
3709;101.27;72,40743;1
3710;52.24;72,40199;1
3712;83.81;72,40923;1
3713;42.92;72,40129;1
3715;62.70;72,39972;1
3716;44.01;72,39208;1
3718;90.64;72,38952;1
3719;46.69;72,38261;1
3721;64.52;72,38203;1
3722;88.63;72,38639;1
3724;49.81;72,37514;1
3725;76.34;72,3762;1
3727;56.09;72,36566;1
3728;39.21;72,35677;1
3730;59.55;72,3483;1
3731;58.96;72,34471;1
3733;102.56;72,33509;1
3734;77.06;72,33636;1
3736;60.29;72,33549;1
3737;72.57;72,33555;1
3739;59.09;72,32494;1
3740;76.52;72,32606;1
3742;66.39;72,31683;1
3743;55.69;72,31239;1
3745;67.60;72,30113;1
3746;58.49;72,29745;1
3748;53.58;72,2906;1
3749;79.95;72,29265;1
3751;62.59;72,2839;1
3752;64.02;72,28169;1
3754;74.46;72,27502;1
3755;49.10;72,26885;1
3757;68.76;72,26666;1
3758;53.03;72,26154;1
3760;61.65;72,26069;1
3761;64.81;72,25871;1
3763;95.93;72,25983;1
3764;54.23;72,25504;1
3766;66.81;72,25101;1
3767;56.80;72,24691;1
3769;61.49;72,24271;1
3770;39.08;72,23391;1
3772;51.96;72,22415;1
3773;68.73;72,22323;1
3775;72.68;72,21861;1
3776;58.21;72,2149;1
3778;51.74;72,20808;1
3779;75.21;72,20887;1
3781;84.11;72,20352;1
3782;59.42;72,20014;1
3784;64.62;72,1897;1
3785;46.29;72,18286;1
3787;58.16;72,17931;1
3788;59.65;72,17599;1
3790;53.29;72,16683;1
3791;63.82;72,16463;1
3793;80.99;72,15874;1
3794;56.24;72,15455;1
3796;38.34;72,14038;1
3797;74.79;72,14108;1
3799;55.01;72,12962;1
3800;37.65;72,12054;1
3802;75.03;72,11893;1
3803;45.68;72,11198;1
3805;49.48;72,10114;1
3806;75.20;72,10195;1
3808;69.42;72,09416;1
3809;77.71;72,09563;1
3811;74.02;72,09905;1
3812;58.22;72,09541;1
3814;66.86;72,09599;1
3815;107.30;72,10521;1
3817;101.49;72,11232;1
3818;64.22;72,11025;1
3820;66.09;72,10416;1
3821;83.94;72,10726;1
3823;76.98;72,10313;1
3824;65.16;72,10132;1
3826;63.41;72,09168;1
3827;53.01;72,08669;1
3829;67.92;72,08685;1
3830;75.03;72,08762;1
3832;66.18;72,08118;1
3833;78.88;72,08295;1
3835;65.05;72,07874;1
3836;68.53;72,07782;1
3838;55.01;72,0698;1
3839;61.34;72,06701;1
3841;95.57;72,07357;1
3842;65.38;72,07183;1
3844;63.26;72,06743;1
3845;62.85;72,06503;1
3847;75.55;72,06097;1
3848;61.82;72,0583;1
3850;71.16;72,05225;1
3851;85.56;72,05576;1
3853;59.96;72,04644;1
3854;61.87;72,0438;1
3856;82.36;72,03895;1
3857;54.69;72,03445;1
3859;118.10;72,03985;1
3860;59.72;72,03666;1
3862;118.75;72,04349;1
3863;47.61;72,03716;1
3865;79.49;72,0367;1
3866;59.94;72,03357;1
3868;85.36;72,03355;1
3869;49.33;72,02768;1
3871;69.92;72,02485;1
3872;47.09;72,01841;1
3874;58.56;72,0112;1
3875;36.43;72,00202;1
3877;47.74;71,99166;1
3878;42.15;71,98396;1
3880;78.30;71,97824;1
3881;53.73;71,97354;1
3883;113.42;71,98204;1
3884;58.92;71,97868;1
3886;81.26;71,98534;1
3887;73.61;71,98576;1
3889;71.30;71,97952;1
3890;73.32;71,97986;1
3892;79.05;71,98132;1
3893;64.03;71,97928;1
3895;115.14;71,99689;1
3896;54.80;71,99248;1
3898;61.43;71,98503;1
3899;80.19;71,98714;1
3901;82.19;71,99033;1
3902;49.95;71,98468;1
3904;69.63;71,98439;1
3905;65.98;71,98285;1
3907;118.18;71,99279;1
3908;77.74;71,99426;1
3910;62.35;71,98758;1
3911;49.67;71,98187;1
3913;60.85;71,97394;1
3914;44.04;71,9668;1
3916;32.33;71,94782;1
3917;48.57;71,94186;1
3919;55.14;71,93266;1
3920;59.31;71,92944;1
3922;76.02;71,92384;1
3923;67.50;71,92271;1
3925;46.36;71,91273;1
3926;49.28;71,90697;1
3928;58.68;71,90339;1
3929;71.96;71,9034;1
3931;87.66;71,90034;1
3932;66.58;71,89899;1
3934;70.92;71,89838;1
3935;96.10;71,90453;1
3937;127.53;71,91991;1
3938;50.25;71,91441;1
3940;73.50;71,91565;1
3941;61.42;71,91299;1
3943;104.99;71,92185;1
3944;75.59;71,92278;1
3946;47.24;71,90903;1
3947;62.80;71,90672;1
3949;97.35;71,90707;1
3950;58.92;71,90379;1
3952;66.56;71,90104;1
3953;61.47;71,8984;1
3955;83.69;71,90002;1
3956;69.35;71,89938;1
3958;129.36;71,90926;1
3959;75.54;71,91018;1
3961;87.16;71,91333;1
3962;58.69;71,90999;1
3964;62.39;71,91172;1
3965;67.46;71,9106;1
3967;98.87;71,91068;1
3968;45.22;71,90395;1
3970;66.46;71,89989;1
3971;59.67;71,89681;1
3973;72.36;71,89803;1
3974;79.02;71,89982;1
3976;71.52;71,89166;1
3977;70.19;71,89124;1
3979;70.15;71,88607;1
3980;74.23;71,88666;1
3982;67.82;71,88387;1
3983;81.79;71,88636;1
3985;87.77;71,88403;1
3986;72.59;71,88421;1
3988;74.63;71,88146;1
3989;51.68;71,8764;1
3991;58.99;71,867;1
3992;66.04;71,86555;1
3994;68.16;71,86447;1
3995;52.75;71,85969;1
3997;72.60;71,85886;1
3998;60.56;71,85604;1
4000;75.99;71,85526;1
4001;89.05;71,85956;1
4003;59.66;71,85393;1
4004;92.84;71,85917;1
4006;58.60;71,84925;1
4007;72.32;71,84937;1
4009;78.91;71,8466;1
4010;46.51;71,84029;1
4012;47.46;71,82859;1
4013;80.81;71,83083;1
4015;79.00;71,82905;1
4016;48.21;71,82317;1
4018;63.30;71,82208;1
4019;81.58;71,82451;1
4021;77.93;71,82044;1
4022;86.44;71,82407;1
4024;68.25;71,82262;1
4025;71.54;71,82256;1
4027;61.72;71,82032;1
4028;41.41;71,81277;1
4030;94.68;71,81263;1
4031;55.45;71,80857;1
4033;68.03;71,81169;1
4034;104.08;71,81969;1
4036;133.50;71,82906;1
4037;71.03;71,82887;1
4039;99.52;71,82752;1
4040;46.66;71,8213;1
4042;44.73;71,81023;1
4043;54.13;71,80586;1
4045;74.70;71,8025;1
4046;64.61;71,80072;1
4048;97.16;71,80225;1
4049;67.10;71,80109;1
4051;73.41;71,79694;1
4052;58.84;71,79375;1
4054;113.50;71,80206;1
4055;65.32;71,80046;1
4057;71.74;71,79333;1
4058;63.58;71,79131;1
4060;74.27;71,78985;1
4061;51.16;71,78477;1
4063;65.89;71,78417;1
4064;54.07;71,77982;1
4066;92.81;71,78097;1
4067;60.62;71,77822;1
4069;66.74;71,77866;1
4070;82.48;71,7813;1
4072;72.59;71,78475;1
4073;65.25;71,78315;1
4075;92.37;71,79145;1
4076;80.75;71,79365;1
4078;76.94;71,79649;1
4079;98.40;71,80301;1
4081;64.71;71,80209;1
4082;67.48;71,80103;1
4084;76.23;71,79934;1
4085;67.53;71,79829;1
4087;50.72;71,78953;1
4088;94.98;71,7952;1
4090;70.35;71,78701;1
4091;59.49;71,784;1
4093;50.68;71,77618;1
4094;73.86;71,77669;1
4096;76.68;71,77093;1
4097;54.31;71,76666;1
4099;38.94;71,75294;1
4100;64.94;71,75128;1
4102;58.95;71,74336;1
4103;36.53;71,73478;1
4105;85.97;71,73193;1
4106;59.44;71,72894;1
4108;77.37;71,72473;1
4109;62.22;71,72242;1
4111;97.57;71,72401;1
4112;69.58;71,72349;1
4114;69.29;71,72076;1
4115;60.31;71,71799;1
4117;76.20;71,71675;1
4118;62.75;71,71458;1
4120;90.40;71,71791;1
4121;93.53;71,72321;1
4123;118.99;71,73083;1
4124;79.68;71,73277;1
4126;80.15;71,73159;1
4127;93.09;71,73676;1
4129;78.05;71,73682;1
4130;93.58;71,7421;1
4132;84.11;71,74139;1
4133;95.89;71,74723;1
4135;62.48;71,74055;1
4136;75.24;71,7414;1
4138;97.68;71,74152;1
4139;42.90;71,73455;1
4141;61.78;71,7315;1
4142;69.98;71,73107;1
4144;72.53;71,72545;1
4145;57.18;71,72194;1
4147;57.20;71,71871;1
4148;63.80;71,7168;1
4150;80.46;71,71198;1
4151;90.69;71,71655;1
4153;76.18;71,71596;1
4154;78.54;71,7176;1
4156;77.41;71,71579;1
4157;81.58;71,71816;1
4159;67.92;71,71444;1
4160;62.16;71,71214;1
4162;63.85;71,71091;1
4163;97.79;71,71717;1
4165;94.35;71,72211;1
4166;83.96;71,72504;1
4168;89.49;71,72533;1
4169;76.40;71,72646;1
4171;75.64;71,7336;1
4172;56.12;71,72987;1
4174;72.35;71,72815;1
4175;57.88;71,72483;1
4177;51.87;71,71346;1
4178;66.31;71,71217;1
4180;54.02;71,69997;1
4181;71.81;71,7;1
4183;90.98;71,70328;1
4184;64.83;71,70164;1
4186;63.25;71,69374;1
4187;59.88;71,69092;1
4189;79.77;71,68871;1
4190;76.99;71,68997;1
4192;47.14;71,67983;1
4193;39.80;71,67223;1
4195;69.89;71,66728;1
4196;74.26;71,6679;1
4198;64.93;71,66616;1
4199;68.56;71,66542;1
4201;93.78;71,66595;1
4202;80.97;71,66817;1
4204;77.29;71,66353;1
4205;72.24;71,66367;1
4207;80.94;71,66061;1
4208;68.80;71,65993;1
4210;62.96;71,65365;1
4211;82.98;71,65634;1
4213;79.52;71,65379;1
4214;71.37;71,65372;1
4216;73.85;71,65058;1
4217;58.60;71,64748;1
4219;56.99;71,6424;1
4220;68.85;71,64174;1
4222;81.97;71,64034;1
4223;87.99;71,64422;1
4225;78.66;71,64208;1
4226;65.07;71,64053;1
4228;91.77;71,64315;1
4229;53.26;71,6388;1
4231;92.47;71,64674;1
4232;42.84;71,63994;1
4234;99.27;71,64058;1
4235;63.69;71,6387;1
4237;125.72;71,65331;1
4238;48.83;71,64793;1
4240;74.24;71,64522;1
4241;41.44;71,63809;1
4243;46.53;71,62492;1
4244;55.32;71,62107;1
4246;46.18;71,6058;1
4247;49.21;71,60052;1
4249;41.23;71,58569;1
4250;57.15;71,58229;1
4252;91.33;71,58755;1
4253;89.03;71,59164;1
4255;65.37;71,58423;1
4256;58.79;71,58122;1
4258;104.49;71,58447;1
4259;70.11;71,58411;1
4261;71.61;71,58548;1
4262;74.88;71,58625;1
4264;67.03;71,58733;1
4265;67.19;71,5863;1
4267;78.02;71,58472;1
4268;53.35;71,58044;1
4270;90.29;71,5832;1
4271;49.45;71,57802;1
4273;65.54;71,5767;1
4274;64.38;71,57501;1
4276;73.06;71,57327;1
4277;57.50;71,56998;1
4279;70.80;71,56068;1
4280;55.61;71,55695;1
4282;78.07;71,55598;1
4283;60.69;71,55344;1
4285;82.08;71,55217;1
4286;78.92;71,55389;1
4288;94.69;71,55754;1
4289;66.51;71,55637;1
4291;80.48;71,55915;1
4292;69.94;71,55877;1
4294;63.10;71,55142;1
4295;43.35;71,54485;1
4297;80.33;71,5414;1
4298;66.12;71,54014;1
4300;117.96;71,5467;1
4301;50.74;71,54186;1
4303;108.65;71,54495;1
4304;49.97;71,53994;1
4306;67.41;71,5404;1
4307;62.07;71,5382;1
4309;58.34;71,5289;1
4310;45.19;71,52279;1
4312;80.42;71,52183;1
4313;50.39;71,51693;1
4315;68.72;71,51452;1
4316;73.92;71,51508;1
4318;109.61;71,51712;1
4319;34.25;71,50849;1
4321;77.54;71,50553;1
4322;41.53;71,4986;1
4324;47.38;71,49364;1
4325;58.64;71,49068;1
4327;84.37;71,48889;1
4328;70.78;71,48872;1
4330;74.00;71,49216;1
4331;62.89;71,49018;1
4333;97.19;71,49342;1
4334;115.04;71,50347;1
4336;81.74;71,50069;1
4337;101.68;71,50764;1
4339;82.79;71,51096;1
4340;50.29;71,50607;1
4342;63.42;71,50798;1
4343;58.51;71,50499;1
4345;70.70;71,49953;1
4346;67.13;71,49853;1
4348;49.14;71,49063;1
4349;45.92;71,48475;1
4351;88.27;71,48373;1
4352;44.65;71,47756;1
4354;64.76;71,47559;1
4355;47.78;71,47015;1
4357;68.75;71,46864;1
4358;38.68;71,46112;1
4360;72.85;71,45778;1
4361;47.84;71,45236;1
4363;83.87;71,45186;1
4364;38.42;71,44429;1
4366;66.85;71,43707;1
4367;55.62;71,43344;1
4369;75.46;71,43268;1
4370;47.72;71,42725;1
4372;74.64;71,42001;1
4373;36.90;71,41211;1
4375;57.25;71,40192;1
4376;19.73;71,39011;1
4378;66.56;71,38968;1
4379;72.04;71,38982;1
4381;47.08;71,37694;1
4382;85.91;71,38026;1
4384;77.14;71,37641;1
4385;60.04;71,37383;1
4387;53.72;71,36797;1
4388;76.10;71,36904;1
4390;62.99;71,36198;1
4391;36.10;71,35395;1
4393;47.21;71,34471;1
4394;54.59;71,3409;1
4396;41.64;71,32514;1
4397;71.26;71,32513;1
4399;59.48;71,3185;1
4400;76.24;71,31963;1
4402;35.78;71,30817;1
4403;63.00;71,30629;1
4405;64.48;71,30119;1
4406;33.98;71,29272;1
4408;55.93;71,28352;1
4409;47.37;71,2781;1
4411;63.84;71,27417;1
4412;51.61;71,26971;1
4414;107.18;71,27052;1
4415;46.22;71,26484;1
4417;57.35;71,25537;1
4418;71.34;71,25539;1
4420;61.21;71,24645;1
4421;55.54;71,2429;1
4423;80.06;71,23802;1
4424;53.81;71,23409;1
4426;75.76;71,23416;1
4427;61.34;71,23193;1
4429;78.51;71,22712;1
4430;64.97;71,22571;1
4432;89.43;71,22194;1
4433;45.00;71,21603;1
4435;85.88;71,21413;1
4436;90.84;71,21856;1
4438;67.40;71,21613;1
4439;44.86;71,2102;1
4441;65.10;71,20308;1
4442;56.64;71,1998;1
4444;69.05;71,1938;1
4445;74.19;71,19447;1
4447;43.09;71,18384;1
4448;70.99;71,18379;1
4450;60.21;71,17413;1
4451;48.02;71,16893;1
4453;48.00;71,16308;1
4454;45.28;71,15726;1
4456;80.17;71,15197;1
4457;41.75;71,14537;1
4459;75.00;71,14522;1
4460;62.34;71,14324;1
4462;48.97;71,13408;1
4463;71.76;71,13422;1
4465;51.97;71,12341;1
4466;88.50;71,1273;1
4468;54.25;71,1171;1
4469;43.68;71,11095;1
4471;54.67;71,10694;1
4472;73.27;71,10742;1
4474;41.52;71,09796;1
4475;64.92;71,09658;1
4477;106.26;71,09981;1
4478;60.20;71,09737;1
4480;89.79;71,09634;1
4481;42.14;71,08987;1
4483;42.53;71,0806;1
4484;62.46;71,07868;1
4486;81.52;71,07622;1
4487;55.30;71,0727;1
4489;109.10;71,07378;1
4490;67.80;71,07304;1
4492;63.42;71,06466;1
4493;60.93;71,0624;1
4495;44.15;71,05145;1
4496;65.36;71,05018;1
4498;45.06;71,03838;1
4499;66.70;71,03742;1
4501;63.74;71,03043;1
4502;70.41;71,03029;1
4504;68.35;71,02513;1
4505;48.40;71,02011;1
4507;50.26;71,01685;1
4508;82.74;71,01945;1
4510;91.60;71,01546;1
4511;40.85;71,00877;1
4513;50.07;71,00147;1
4514;43.11;70,99529;1
4516;56.64;70,99479;1
4517;41.83;70,98833;1
4519;86.98;70,99338;1
4520;65.39;70,99213;1
4522;42.24;70,97938;1
4523;41.48;70,97285;1
4525;51.45;70,96873;1
4526;38.37;70,96153;1
4528;34.56;70,95387;1
4529;67.80;70,95317;1
4531;61.24;70,95012;1
4532;69.33;70,94976;1
4534;83.41;70,94504;1
4535;61.78;70,94302;1
4537;43.04;70,93359;1
4538;41.39;70,92709;1
4540;44.91;70,91525;1
4541;69.99;70,91504;1
4543;109.63;70,92093;1
4544;29.01;70,91171;1
4546;59.65;70,90243;1
4547;40.72;70,89579;1
4549;94.44;70,89341;1
4550;46.77;70,88811;1
