
Iteration; Rate; AvgRate
2223;93.64;81,40571;
2224;115.58;81,42107;
2225;59.87;81,41139;
2226;70.69;81,40658;
2227;55.90;81,39513;
2228;72.34;81,39106;
2229;82.08;81,39137;
2230;81.71;81,39152;
2231;87.34;81,39418;
2232;76.04;81,39178;
2233;62.46;81,38331;
2234;84.49;81,3847;
2235;53.25;81,37211;
2236;75.78;81,36961;
2237;61.67;81,3608;
2238;64.19;81,35313;
2239;67.89;81,34712;
2240;79.78;81,34642;
2241;71.15;81,34187;
2242;80.52;81,34151;
2243;105.03;81,35207;
2244;64.31;81,34447;
2245;89.86;81,34827;
2246;55.65;81,33682;
2247;61.20;81,32787;
2248;66.35;81,32121;
2249;74.97;81,31838;
2250;84.53;81,31981;
2251;53.84;81,3076;
2252;66.16;81,30087;
2253;60.87;81,29181;
2254;70.28;81,28693;
2255;49.56;81,27286;
2256;116.02;81,28826;
2257;53.20;81,27582;
2258;53.49;81,26351;
2259;85.47;81,26537;
2260;58.37;81,25524;
2261;74.59;81,2523;
2262;74.56;81,24934;
2263;65.34;81,2423;
2264;78.34;81,24102;
2265;71.09;81,23653;
2266;103.85;81,24651;
2267;71.58;81,24225;
2268;140.94;81,26857;
2269;108.03;81,28036;
2270;53.36;81,26807;
2271;67.37;81,26195;
2272;75.81;81,25954;
2273;79.62;81,25882;
2274;71.48;81,25452;
2275;73.70;81,2512;
2276;68.02;81,24538;
2277;64.56;81,23806;
2278;115.84;81,25325;
2279;76.24;81,25105;
2280;62.58;81,24287;
2281;71.84;81,23875;
2282;60.41;81,22962;
2283;75.54;81,22713;
2284;94.35;81,23288;
2285;96.32;81,23949;
2286;69.72;81,23445;
2287;55.64;81,22326;
2288;67.32;81,21718;
2289;67.07;81,211;
2290;113.24;81,22498;
2291;75.70;81,22257;
2292;62.33;81,21432;
2293;77.84;81,21285;
2294;90.97;81,21711;
2295;98.54;81,22466;
2296;84.34;81,22601;
2297;79.33;81,22519;
2298;64.27;81,21781;
2299;50.88;81,20461;
2300;86.63;81,20697;
2301;72.77;81,2033;
2302;125.15;81,2224;
2303;70.21;81,21761;
2304;95.59;81,22385;
2305;61.90;81,21546;
2306;80.64;81,21521;
2307;101.64;81,22407;
2308;85.94;81,22611;
2309;75.30;81,22355;
2310;85.34;81,22533;
2311;44.23;81,20933;
2312;70.96;81,2049;
2313;73.84;81,20171;
2314;116.81;81,21709;
2315;65.47;81,21029;
2316;49.38;81,19654;
2317;67.98;81,19083;
2318;85.69;81,19277;
2319;69.15;81,18758;
2320;88.92;81,19091;
2321;102.66;81,20016;
2322;73.79;81,19697;
2323;80.03;81,19646;
2324;69.93;81,19161;
2325;67.18;81,18559;
2326;92.73;81,19055;
2327;101.95;81,19948;
2328;41.04;81,18223;
2329;82.13;81,18264;
2330;88.61;81,18583;
2331;110.31;81,19832;
2332;82.74;81,19898;
2333;76.83;81,19711;
2334;69.33;81,19203;
2335;94.49;81,19773;
2336;46.44;81,18285;

Iteration; Rate; AvgRate
1;0.34;0,335545;
2;15.37;7,852218;
3;1.63;5,778177;
4;26.96;11,07358;
5;41.75;17,2091;
6;105.73;31,96213;
7;103.53;42,18555;
8;106.79;50,26064;
9;79.41;53,49923;
10;74.50;55,59887;
11;65.42;56,49141;
12;71.47;57,73966;
13;63.47;58,18063;
14;90.75;60,50689;
15;78.82;61,72803;
16;73.81;62,48322;
17;54.53;62,01525;
18;68.01;62,34801;
19;68.42;62,66747;
20;73.82;63,22509;
21;112.98;65,59457;
22;80.40;66,26769;
23;73.03;66,56157;
24;72.99;66,82927;
25;36.86;65,63042;
26;74.50;65,97169;
27;91.76;66,92682;
28;79.69;67,38277;
29;81.96;67,88549;
30;75.53;68,14032;
31;59.14;67,85013;
32;71.77;67,97264;
33;73.81;68,14947;
34;102.56;69,16163;
35;71.45;69,22713;
36;63.39;69,06503;
37;51.71;68,59589;
38;55.91;68,26214;
39;63.06;68,12885;
40;59.53;67,91385;
41;54.41;67,5845;
42;63.49;67,48692;
43;74.84;67,65795;
44;77.60;67,88397;
45;67.15;67,86768;
46;69.99;67,91373;
47;61.38;67,77477;
48;34.18;67,07483;
49;41.91;66,56132;
50;40.85;66,04702;
51;56.91;65,86787;
52;60.05;65,75589;
53;46.14;65,38581;
54;50.82;65,11604;
55;71.62;65,23432;
56;75.88;65,42445;
57;60.30;65,33452;
58;53.22;65,12556;
59;51.68;64,89772;
60;58.90;64,79773;
61;69.37;64,87263;
62;68.97;64,93871;
63;92.99;65,38396;
64;74.97;65,5338;
65;69.26;65,59116;
66;52.67;65,39539;
67;53.89;65,22366;
68;72.99;65,33783;
69;72.64;65,44363;
70;96.32;65,88477;
71;55.06;65,73228;
72;62.32;65,68494;
73;53.72;65,521;
74;61.89;65,47191;
75;70.73;65,54205;
76;64.19;65,52421;
77;67.71;65,55259;
78;81.52;65,75735;
79;72.89;65,84768;
80;69.06;65,88779;
81;66.24;65,89214;
82;70.95;65,95378;
83;66.28;65,95768;
84;103.03;66,39897;
85;75.12;66,50158;
86;69.14;66,53232;
87;66.45;66,53136;
88;72.30;66,59692;
89;69.21;66,62625;
90;104.16;67,04327;
91;85.93;67,25081;
92;78.82;67,37652;
93;66.83;67,37059;
94;68.78;67,38554;
95;71.31;67,42686;
96;97.59;67,74108;
97;75.93;67,82552;
98;75.33;67,90208;
99;68.06;67,90368;
100;68.65;67,91113;
101;70.27;67,93452;
102;66.30;67,91848;
103;106.52;68,29323;
104;82.91;68,43378;
105;73.40;68,4811;
106;71.65;68,51101;
107;68.30;68,509;
108;68.23;68,50643;
109;94.63;68,74606;
110;61.49;68,68009;
111;63.70;68,63525;
112;53.39;68,49918;
113;61.68;68,43887;
114;53.14;68,30469;
115;57.09;68,20715;
116;59.70;68,1338;
117;61.02;68,07299;
118;63.64;68,03539;
119;68.01;68,03521;
120;55.07;67,92714;
121;60.76;67,8679;
122;64.67;67,84168;
123;81.98;67,95662;
124;72.73;67,99512;
125;62.05;67,94759;
126;64.34;67,91894;
127;64.37;67,89101;
128;67.76;67,89;
129;61.40;67,8397;
130;95.64;68,05358;
131;37.71;67,82197;
132;75.35;67,87901;
133;70.27;67,89697;
134;68.32;67,90015;
135;65.49;67,88226;
136;90.97;68,05202;
137;66.33;68,03944;
138;72.72;68,07332;
139;63.52;68,04054;
140;67.16;68,03424;
141;71.71;68,0603;
142;66.46;68,04906;
143;65.16;68,02888;
144;111.63;68,33165;
145;74.71;68,37566;
146;79.91;68,45464;
147;67.96;68,45129;
148;73.52;68,48551;
149;71.44;68,50534;
150;88.83;68,64084;
151;74.48;68,67948;
152;68.44;68,67793;
153;60.96;68,62749;
154;64.37;68,59985;
155;61.60;68,5547;
156;59.75;68,49828;
157;89.72;68,63345;
158;62.09;68,592;
159;130.19;68,97941;
160;70.59;68,98949;
161;63.34;68,95438;
162;87.21;69,06707;
163;79.94;69,1338;
164;87.07;69,24315;
165;74.85;69,27715;
166;58.75;69,21374;
167;65.09;69,18906;
168;71.52;69,20293;
169;59.79;69,14722;
170;59.10;69,08813;
171;68.91;69,0871;
172;77.35;69,13517;
173;73.59;69,1609;
174;64.45;69,13381;
175;67.12;69,12231;
176;52.59;69,02837;
177;69.16;69,02913;
178;66.96;69,01752;
179;68.86;69,01662;
180;65.47;68,99689;
181;63.55;68,96677;
182;60.18;68,9185;
183;74.77;68,95046;
184;73.71;68,97631;
185;49.13;68,86903;
186;45.61;68,74396;
187;43.87;68,61096;
188;52.31;68,52426;
189;57.58;68,46634;
190;66.90;68,45807;
191;67.11;68,45103;
192;44.41;68,32584;
193;49.36;68,22758;
194;59.22;68,18114;
195;39.03;68,03165;
196;40.51;67,89123;
197;57.19;67,83693;
198;57.53;67,78485;
199;65.04;67,77107;
200;73.74;67,8009;
201;43.45;67,67975;
202;44.27;67,56384;
203;100.44;67,72578;
204;63.37;67,70444;
205;125.73;67,98752;
206;70.54;67,99991;
207;82.81;68,07147;
208;77.38;68,11623;
209;96.99;68,25436;
210;65.01;68,23893;
211;77.00;68,28044;
212;87.31;68,37019;
213;86.89;68,45712;
214;86.11;68,5396;
215;74.51;68,56737;
216;57.47;68,516;
217;88.27;68,60703;
218;71.48;68,6202;
219;57.84;68,57098;
220;47.72;68,47621;
221;103.22;68,63344;
222;80.90;68,68868;
223;85.15;68,76248;
224;84.22;68,8315;
225;64.36;68,81162;
226;130.07;69,08268;
227;91.89;69,18314;
228;91.04;69,27902;
229;62.13;69,24781;
230;69.64;69,24951;
231;82.31;69,30604;
232;93.41;69,40992;
233;119.66;69,6256;
234;90.00;69,71267;
235;86.96;69,78608;
236;71.80;69,79461;
237;75.81;69,81999;
238;69.91;69,82039;
239;125.80;70,05462;
240;100.94;70,1833;
241;74.26;70,2002;
242;68.37;70,19264;
243;86.34;70,2591;
244;93.02;70,35239;
245;64.96;70,33037;
246;71.53;70,33526;
247;64.61;70,31207;
248;93.63;70,40607;
249;58.39;70,3578;
250;73.99;70,37234;
251;100.63;70,49288;
252;64.77;70,47016;
253;98.63;70,58148;
254;55.84;70,52345;
255;81.45;70,56629;
256;62.16;70,53347;
257;61.92;70,49997;
258;56.31;70,44498;
259;85.35;70,50253;
260;97.67;70,60703;
261;105.94;70,74241;
262;83.28;70,79025;
263;57.46;70,73958;
264;69.79;70,73599;
265;72.46;70,74249;
266;74.67;70,75724;
267;69.04;70,75082;
268;133.16;70,98367;
269;82.41;71,02615;
270;76.76;71,0474;
271;90.81;71,12034;
272;72.00;71,12356;
273;69.76;71,11858;
274;73.33;71,12666;
275;83.13;71,17032;
276;129.88;71,38302;
277;71.60;71,38381;
278;81.90;71,42163;
279;73.28;71,4283;
280;86.36;71,48164;
281;86.18;71,53395;
282;96.34;71,62191;
283;91.04;71,69052;
284;122.26;71,86858;
285;78.04;71,89024;
286;64.32;71,86376;
287;66.59;71,84539;
288;128.14;72,04086;
289;129.72;72,24044;
290;86.93;72,29109;
291;93.94;72,36549;
292;64.50;72,33857;
293;62.82;72,30607;
294;73.40;72,30981;
295;81.68;72,34156;
296;117.22;72,49319;
297;95.99;72,5723;
298;69.12;72,5607;
299;78.04;72,57902;
300;62.45;72,54524;
301;112.64;72,67843;
302;127.48;72,85989;
303;78.08;72,87711;
304;77.79;72,89326;
305;66.26;72,8715;
306;49.69;72,79574;
307;101.74;72,89003;
308;74.47;72,89514;
309;75.85;72,90472;
310;66.40;72,88375;
311;70.53;72,87617;
312;55.25;72,81969;
313;79.82;72,84206;
314;69.49;72,83138;
315;143.79;73,05663;
316;66.63;73,0363;
317;89.98;73,08976;
318;55.55;73,03459;
319;70.46;73,02653;
320;61.61;72,99085;
321;57.10;72,94135;
322;100.55;73,02708;
323;86.44;73,06861;
324;65.93;73,04657;
325;85.30;73,08429;
326;59.66;73,04311;
327;71.61;73,03873;
328;78.10;73,05415;
329;63.57;73,02534;
330;76.27;73,03519;
331;126.41;73,19644;
332;78.51;73,21245;
333;68.81;73,19922;
334;66.98;73,1806;
335;65.87;73,15878;
336;90.60;73,21069;
337;134.89;73,39371;
338;68.84;73,38023;
339;61.19;73,34427;
340;74.40;73,34737;
341;57.47;73,30082;
342;67.83;73,28482;
343;101.38;73,36671;
344;126.99;73,52261;
345;72.12;73,51854;
346;66.63;73,49863;
347;78.63;73,51343;
348;76.20;73,52115;
349;124.37;73,66683;
350;76.18;73,67402;
351;58.96;73,63209;
352;51.01;73,56783;
353;62.86;73,53749;
354;58.65;73,49545;
355;96.34;73,55979;
356;65.40;73,53688;
357;128.10;73,68972;
358;79.69;73,7065;
359;87.30;73,74437;
360;62.57;73,71333;
361;57.01;73,66705;
362;63.04;73,6377;
363;66.97;73,61935;
364;82.97;73,64503;
365;113.16;73,7533;
366;61.27;73,71919;
367;96.68;73,78175;
368;61.81;73,74921;
369;57.85;73,70612;
370;69.56;73,69491;
371;57.50;73,65126;
372;102.55;73,72896;
373;141.78;73,91141;
374;63.20;73,88277;
375;77.34;73,89198;
376;54.22;73,83965;
377;74.21;73,84063;
378;85.74;73,87211;
379;86.94;73,9066;
380;112.36;74,00779;
381;68.69;73,99383;
382;85.64;74,02432;
383;79.09;74,03756;
384;103.22;74,11355;
385;129.69;74,2579;
386;89.51;74,29741;
387;116.85;74,40736;
388;63.72;74,37981;
389;59.98;74,3428;
390;44.02;74,26505;
391;64.04;74,23889;
392;89.61;74,2781;
393;75.98;74,28242;
394;61.76;74,25063;
395;63.39;74,22314;
396;77.40;74,23116;
397;114.69;74,33306;
398;78.10;74,34253;
399;69.89;74,33137;
400;66.81;74,31258;
401;61.63;74,28094;
402;73.91;74,28001;
403;68.57;74,26583;
404;74.57;74,26659;
405;79.10;74,27851;
406;87.60;74,31132;
407;71.21;74,30369;
408;71.75;74,29743;
409;67.47;74,28073;
410;61.84;74,25039;
411;64.06;74,22559;
412;97.77;74,28275;
413;74.22;74,28261;
414;69.84;74,27187;
415;72.46;74,26749;
416;70.45;74,25832;
417;83.22;74,27981;
418;73.31;74,27747;
419;136.98;74,42713;
420;76.60;74,4323;
421;65.40;74,41084;
422;62.80;74,38332;
423;55.13;74,3378;
424;62.55;74,31001;
425;56.86;74,26896;
426;92.07;74,31075;
427;82.53;74,32999;
428;98.00;74,38529;
429;85.42;74,41102;
430;76.21;74,41519;
431;67.18;74,3984;
432;69.42;74,38686;
433;79.26;74,39812;
434;130.10;74,52647;
435;92.08;74,56682;
436;116.32;74,66258;
437;79.97;74,67472;
438;71.57;74,66763;
439;92.72;74,70876;
440;109.97;74,78889;
441;105.13;74,85769;
442;89.19;74,89011;
443;87.20;74,9179;
444;76.79;74,9221;
445;79.29;74,93193;
446;52.20;74,88097;
447;86.14;74,90615;
448;54.87;74,86142;
449;64.84;74,83909;
450;53.81;74,79235;
451;69.94;74,7816;
452;75.75;74,78374;
453;60.47;74,75214;
454;79.75;74,76315;
455;75.03;74,76374;
456;138.87;74,90432;
457;75.64;74,90592;
458;84.27;74,92637;
459;55.18;74,88335;
460;97.05;74,93155;
461;66.60;74,91348;
462;116.44;75,00336;
463;67.53;74,98723;
464;70.36;74,97726;
465;74.44;74,9761;
466;65.97;74,95678;
467;72.73;74,95201;
468;88.53;74,98103;
469;133.59;75,10599;
470;89.01;75,13558;
471;79.61;75,14509;
472;111.54;75,22219;
473;64.81;75,20017;
474;60.09;75,16829;
475;53.07;75,12177;
476;49.39;75,06772;
477;72.83;75,06303;
478;69.35;75,05108;
479;65.69;75,03154;
480;68.52;75,01798;
481;61.90;74,99071;
482;46.44;74,93147;
483;125.90;75,037;
484;91.00;75,06999;
485;117.09;75,15663;
486;80.70;75,16805;
487;65.72;75,14864;
488;70.24;75,13858;
489;125.05;75,24064;
490;88.26;75,26722;
491;77.63;75,27203;
492;94.56;75,31123;
493;99.97;75,36124;
494;81.11;75,37289;
495;66.05;75,35406;
496;127.76;75,45972;
497;139.01;75,58758;
498;84.25;75,60497;
499;109.75;75,67339;
500;88.60;75,69924;
501;66.71;75,68129;
502;63.79;75,65761;
503;119.88;75,74551;
504;86.54;75,76694;
505;64.48;75,74458;
506;63.30;75,71999;
507;86.01;75,74029;
508;58.63;75,70661;
509;65.00;75,68557;
510;62.14;75,659;
511;110.25;75,7267;
512;89.44;75,75347;
513;71.67;75,74551;
514;76.45;75,74687;
515;70.01;75,73574;
516;66.72;75,71828;
517;63.18;75,69402;
518;98.47;75,73799;
519;129.03;75,84067;
520;76.71;75,84234;
521;59.11;75,81023;
522;65.12;75,78976;
523;80.77;75,79929;
524;90.88;75,82807;
525;100.99;75,876;
526;54.27;75,83493;
527;67.49;75,81909;
528;68.76;75,80573;
529;60.25;75,77632;
530;58.19;75,74314;
531;69.59;75,73156;
532;87.89;75,75441;
533;75.76;75,75442;
534;92.03;75,7849;
535;72.39;75,77855;
536;89.68;75,80449;
537;76.47;75,80573;
538;89.80;75,83174;
539;68.59;75,81831;
540;65.86;75,79987;
541;73.18;75,79502;
542;73.57;75,79092;
543;80.19;75,79903;
544;119.19;75,87879;
545;106.32;75,93465;
546;89.00;75,95858;
547;75.74;75,95818;
548;97.74;75,99792;
549;94.05;76,03081;
550;93.60;76,06276;
551;133.97;76,16785;
552;76.10;76,16772;
553;63.13;76,14414;
554;52.98;76,10233;
555;76.97;76,10389;
556;61.90;76,07835;
557;104.78;76,12988;
558;110.33;76,19117;
559;59.37;76,16108;
560;62.48;76,13665;
561;91.41;76,16388;
562;60.11;76,13531;
563;87.04;76,15469;
564;134.10;76,25742;
565;77.09;76,2589;
566;70.49;76,2487;
567;46.70;76,19659;
568;81.00;76,20505;
569;66.62;76,1882;
570;63.41;76,16578;
571;90.54;76,19095;
572;114.38;76,25772;
573;71.37;76,24919;
574;63.35;76,22672;
575;68.38;76,21308;
576;69.65;76,20169;
577;86.32;76,21922;
578;138.07;76,32623;
579;88.01;76,34641;
580;64.42;76,32586;
581;66.17;76,30838;
582;96.08;76,34235;
583;83.18;76,35407;
584;104.06;76,40151;
585;77.72;76,40376;
586;96.73;76,43845;
587;84.09;76,45148;
588;70.85;76,44196;
589;64.73;76,42208;
590;59.09;76,3927;
591;74.58;76,38963;
592;82.93;76,40068;
593;103.39;76,44619;
594;92.83;76,47377;
595;69.28;76,46169;
596;79.01;76,46595;
597;126.90;76,55043;
598;84.56;76,56382;
599;92.22;76,58996;
600;86.58;76,60661;
601;101.37;76,64782;
602;73.88;76,64322;
603;70.83;76,63358;
604;74.53;76,6301;
605;151.07;76,75314;
606;76.53;76,75277;
607;71.11;76,74347;
608;77.35;76,74446;
609;62.72;76,72144;
610;92.98;76,74809;
611;112.30;76,80627;
612;88.23;76,82494;
613;80.27;76,83056;
614;104.64;76,87585;
615;67.87;76,86121;
616;65.30;76,84244;
617;75.13;76,83967;
618;81.44;76,84711;
619;94.32;76,87534;
620;76.94;76,87544;
621;74.16;76,87107;
622;66.81;76,8549;
623;54.32;76,81873;
624;64.64;76,79922;
625;75.41;76,797;
626;96.45;76,82838;
627;81.81;76,83633;
628;60.22;76,80986;
629;61.18;76,785;
630;81.52;76,79251;
631;78.97;76,79596;
632;76.36;76,79527;
633;163.93;76,93292;
634;84.72;76,94521;
635;65.53;76,92723;
636;73.36;76,92163;
637;92.97;76,94683;
638;98.25;76,98022;
639;77.24;76,98064;
640;84.64;76,9926;
641;73.24;76,98674;
642;62.47;76,96413;
643;67.55;76,94949;
644;92.82;76,97414;
645;72.45;76,96713;
646;101.45;77,00503;
647;141.40;77,10456;
648;36.60;77,04205;
649;89.40;77,0611;
650;76.15;77,05968;
651;92.55;77,08348;
652;78.34;77,0854;
653;64.38;77,06595;
654;69.68;77,05466;
655;73.85;77,04976;
656;99.77;77,08439;
657;89.72;77,10362;
658;76.58;77,10283;
659;89.20;77,12119;
660;130.26;77,20171;
661;87.20;77,21684;
662;78.87;77,21933;
663;66.19;77,20269;
664;104.77;77,2442;
665;120.30;77,30895;
666;78.25;77,31036;
667;101.51;77,34664;
668;106.47;77,39024;
669;83.17;77,39888;
670;125.95;77,47135;
671;98.24;77,5023;
672;71.08;77,49274;
673;87.07;77,50698;
674;92.73;77,52957;
675;82.92;77,53756;
676;78.62;77,53915;
677;112.21;77,59037;
678;85.44;77,60195;
679;63.54;77,58125;
680;90.68;77,60052;
681;60.98;77,5761;
682;78.25;77,57709;
683;105.02;77,61727;
684;81.37;77,62275;
685;50.94;77,5838;
686;80.37;77,58785;
687;57.81;77,55906;
688;60.50;77,53426;
689;78.17;77,53519;
690;71.90;77,52702;
691;106.04;77,56828;
692;88.41;77,58395;
693;59.78;77,55825;
694;90.21;77,57648;
695;76.69;77,5752;
696;94.49;77,59951;
697;123.15;77,66486;
698;86.98;77,67821;
699;75.91;77,67567;
700;91.01;77,69473;
701;88.25;77,70979;
702;62.45;77,68806;
703;72.07;77,68006;
704;76.70;77,67867;
705;143.15;77,77154;
706;86.29;77,7836;
707;71.62;77,77488;
708;80.61;77,77888;
709;93.82;77,80151;
710;96.66;77,82808;
711;88.54;77,84315;
712;110.05;77,8884;
713;90.11;77,90553;
714;54.09;77,87218;
715;75.54;77,86892;
716;64.89;77,8508;
717;61.07;77,82739;
718;52.89;77,79266;
719;84.43;77,80189;
720;79.88;77,80477;
721;71.20;77,79561;
722;77.73;77,79552;
723;104.77;77,83283;
724;81.41;77,83777;
725;92.21;77,85759;
726;96.52;77,8833;
727;80.59;77,88702;
728;67.18;77,87232;
729;76.72;77,87074;
730;44.47;77,82499;
731;74.82;77,82088;
732;92.66;77,84115;
733;80.82;77,84521;
734;88.12;77,85922;
735;93.01;77,87984;
736;64.15;77,8612;
737;48.15;77,82088;
738;110.35;77,86495;
739;77.97;77,8651;
740;96.22;77,88991;
741;64.05;77,87123;
742;69.05;77,85934;
743;94.38;77,88158;
744;69.71;77,87061;
745;61.98;77,84927;
746;93.19;77,86983;
747;113.40;77,9174;
748;88.21;77,93115;
749;77.28;77,93029;
750;69.84;77,9195;
751;63.42;77,90019;
752;90.42;77,91684;
753;105.32;77,95323;
754;56.77;77,92513;
755;86.72;77,93678;
756;58.31;77,91082;
757;85.59;77,92097;
758;68.31;77,90829;
759;137.60;77,98693;
760;86.49;77,99812;
761;67.62;77,98448;
762;84.27;77,99273;
763;64.32;77,97482;
764;95.71;77,99803;
765;116.93;78,04893;
766;85.30;78,05839;
767;104.58;78,09296;
768;62.74;78,07297;
769;63.84;78,05447;
770;64.05;78,03627;
771;65.76;78,02034;
772;75.03;78,01647;
773;142.21;78,09952;
774;85.25;78,10876;
775;70.78;78,0993;
776;65.31;78,08282;
777;79.35;78,08446;
778;84.93;78,09326;
779;134.95;78,16624;
780;90.83;78,18248;
781;120.32;78,23643;
782;73.38;78,23022;
783;72.37;78,22273;
784;63.30;78,2037;
785;108.03;78,2417;
786;123.31;78,29903;
787;82.56;78,30445;
788;86.57;78,31494;
789;74.08;78,30957;
790;95.07;78,33078;
791;72.93;78,32395;
792;61.92;78,30324;
793;77.70;78,30248;
794;53.20;78,27087;
795;7.07;78,1813;
796;85.51;78,19051;
797;73.10;78,18413;
798;107.91;78,22137;
799;56.12;78,19372;
800;74.70;78,18935;
801;68.12;78,17679;
802;69.97;78,16656;
803;113.11;78,21008;
804;93.84;78,22952;
805;70.25;78,21961;
806;93.36;78,2384;
807;64.16;78,22095;
808;95.79;78,2427;
809;123.13;78,29818;
810;80.50;78,3009;
811;94.55;78,32094;
812;98.21;78,34543;
813;61.02;78,32412;
814;81.90;78,32851;
815;155.30;78,42295;
816;81.49;78,4267;
817;72.00;78,41884;
818;73.32;78,41261;
819;63.16;78,39398;
820;74.58;78,38934;
821;110.59;78,42856;
822;85.76;78,43748;
823;67.12;78,42373;
824;101.05;78,45119;
825;96.90;78,47356;
826;75.52;78,46998;
827;130.35;78,53271;
828;84.55;78,53999;
829;92.75;78,55713;
830;87.44;78,56783;
831;53.20;78,5373;
832;49.81;78,50277;
833;112.35;78,5434;
834;96.39;78,56479;
835;74.52;78,55994;
836;80.49;78,56226;
837;92.37;78,57875;
838;85.52;78,58703;
839;92.09;78,60312;
840;83.38;78,6088;
841;77.72;78,60774;
842;86.54;78,61716;
843;74.70;78,61252;
844;71.46;78,60404;
845;69.43;78,59319;
846;58.93;78,56995;
847;62.74;78,55125;
848;59.70;78,52903;
849;83.73;78,53516;
850;58.29;78,51134;
851;75.49;78,50779;
852;68.71;78,49629;
853;125.22;78,55106;
854;75.92;78,54797;
855;77.93;78,54726;
856;79.31;78,54815;
857;80.56;78,5505;
858;104.25;78,58045;
859;106.56;78,61303;
860;92.11;78,62873;
861;122.92;78,68017;
862;77.23;78,67848;
863;74.00;78,67307;
864;101.84;78,69987;
865;106.94;78,73253;
866;110.39;78,76908;
867;121.97;78,81891;
868;54.30;78,79066;
869;61.86;78,77119;
870;95.07;78,78992;
871;92.25;78,80538;
872;99.03;78,82858;
873;61.31;78,80851;
874;55.40;78,78172;
875;75.11;78,77753;
876;74.15;78,77225;
877;62.19;78,75334;
878;85.90;78,76148;
879;65.14;78,74598;
880;95.36;78,76486;
881;83.96;78,77076;
882;58.86;78,74818;
883;85.16;78,75545;
884;70.30;78,74588;
885;81.73;78,74925;
886;99.32;78,77248;
887;94.78;78,79052;
888;60.21;78,76959;
889;60.93;78,74952;
890;93.87;78,7665;
891;77.44;78,76501;
892;110.89;78,80103;
893;91.60;78,81536;
894;79.57;78,81621;
895;80.08;78,81762;
896;107.32;78,84943;
897;77.46;78,84788;
898;79.43;78,84853;
899;83.94;78,85419;
900;93.73;78,87071;
901;71.01;78,86198;
902;81.44;78,86484;
903;59.27;78,84314;
904;104.97;78,87204;
905;75.63;78,86845;
906;90.78;78,88161;
907;64.52;78,86578;
908;62.52;78,84777;
909;67.22;78,83498;
910;72.90;78,82846;
911;87.61;78,8381;
912;105.45;78,86729;
913;109.31;78,90063;
914;62.31;78,88248;
915;69.32;78,87202;
916;74.75;78,86752;
917;57.37;78,84408;
918;52.99;78,81592;
919;113.72;78,8539;
920;68.92;78,8431;
921;75.94;78,83995;
922;109.39;78,87309;
923;112.59;78,90961;
924;82.88;78,91392;
925;96.44;78,93286;
926;88.65;78,94336;
927;73.68;78,93768;
928;83.93;78,94306;
929;140.12;79,00892;
930;86.56;79,01704;
931;113.15;79,0537;
932;83.09;79,05803;
933;77.82;79,0567;
934;71.75;79,04887;
935;73.98;79,04346;
936;83.76;79,0485;
937;117.53;79,08957;
938;76.31;79,08661;
939;79.59;79,08714;
940;104.35;79,11401;
941;86.32;79,12167;
942;80.56;79,12321;
943;105.77;79,15147;
944;96.52;79,16987;
945;61.52;79,1512;
946;64.16;79,13535;
947;79.93;79,13618;
948;72.44;79,12911;
949;71.78;79,12136;
950;79.71;79,12198;
951;90.67;79,13412;
952;70.36;79,1249;
953;97.69;79,14438;
954;74.02;79,13901;
955;77.84;79,13764;
956;93.82;79,15301;
957;55.35;79,12813;
958;75.51;79,12434;
959;63.12;79,10765;
960;89.00;79,11795;
961;92.77;79,13216;
962;85.54;79,13882;
963;88.74;79,1488;
964;73.86;79,14331;
965;89.13;79,15366;
966;122.54;79,19857;
967;89.86;79,20959;
968;93.85;79,22472;
969;77.37;79,22281;
970;93.85;79,23789;
971;72.55;79,23101;
972;118.64;79,27155;
973;107.10;79,30016;
974;54.46;79,27465;
975;70.32;79,26546;
976;85.18;79,27152;
977;55.42;79,24712;
978;69.45;79,2371;
979;74.59;79,23235;
980;89.67;79,243;
981;85.87;79,24976;
982;71.00;79,24136;
983;75.46;79,2375;
984;74.43;79,23262;
985;70.15;79,2234;
986;68.02;79,21204;
987;82.87;79,21575;
988;96.22;79,23296;
989;72.45;79,2261;
990;86.99;79,23395;
991;79.49;79,23421;
992;102.08;79,25724;
993;83.52;79,26154;
994;56.51;79,23865;
995;72.65;79,23203;
996;61.79;79,21451;
997;86.58;79,22189;
998;64.38;79,20702;
999;83.98;79,2118;
1000;99.54;79,23212;
1001;78.97;79,23186;
1002;70.72;79,22337;
1003;93.01;79,23711;
1004;72.36;79,23026;
1005;118.98;79,26981;
1006;81.48;79,27202;
1007;79.36;79,2721;
1008;64.53;79,25748;
1009;74.01;79,25228;
1010;63.29;79,23648;
1011;58.37;79,21584;
1012;70.99;79,20772;
1013;87.56;79,21597;
1014;71.06;79,20792;
1015;73.23;79,20203;
1016;86.51;79,20922;
1017;72.22;79,20235;
1018;95.00;79,21786;
1019;79.98;79,21861;
1020;60.48;79,20024;
1021;59.41;79,18085;
1022;60.54;79,16261;
1023;94.46;79,17757;
1024;83.19;79,18149;
1025;69.44;79,17199;
1026;55.10;79,14853;
1027;59.10;79,12901;
1028;63.84;79,11414;
1029;87.04;79,12184;
1030;64.22;79,10738;
1031;60.35;79,08918;
1032;100.54;79,10997;
1033;75.83;79,1068;
1034;66.54;79,09464;
1035;81.59;79,09705;
1036;128.14;79,14439;
1037;90.77;79,1556;
1038;63.29;79,14031;
